age,sex,bmi,children,smoker,region,charges
0.02173913043478265,female,0.049502286790422345,0.0,no,southwest,0.009671589530001365
0.8913043478260869,male,0.3104654291094968,0.2,no,southwest,0.17896588770929578
0.4565217391304348,male,0.2300242130750605,0.4,no,northwest,0.08920106903325946
0.4782608695652174,female,0.16841538875437168,0.4,yes,southeast,0.2924631248125704
0.0,female,0.2897497982243744,0.0,no,southeast,0.007883546667857807
0.28260869565217395,male,0.6034436373419423,0.4,no,southeast,0.05333453018138618
0.02173913043478265,male,0.3527037933817594,0.0,yes,northwest,0.2590771108859355
0.5652173913043479,male,0.5945655098197471,0.2,no,southeast,0.09626395350499176
0.10869565217391308,female,0.5571697605595911,0.4,yes,northeast,0.5968175152829556
0.32608695652173914,female,0.16612859833198812,0.2,no,northeast,0.0675546436805068
0.8043478260869565,female,0.2916330373957492,0.2,no,southwest,0.5433207701846513
0.4782608695652174,male,0.5203120796341134,0.6000000000000001,no,southwest,0.09696940633830697
0.9782608695652173,female,0.3169222491256388,0.0,yes,northeast,0.45334313143336485
0.7826086956521738,male,0.3782620392789884,0.0,no,northwest,0.37278760765960156
0.9130434782608696,female,0.5945655098197471,0.0,no,southeast,0.18399194783906564
0.13043478260869568,male,0.5353779930051116,0.0,no,southeast,0.013808131924020233
0.02173913043478265,male,0.13290287866559047,0.2,no,southwest,0.011336576080478675
0.23913043478260876,male,0.3501479687920366,0.2,no,northeast,0.0465882156653655
0.0,male,0.03578154425612046,0.4,yes,northeast,0.18687711737837584
0.9782608695652173,female,0.4369114877589454,0.4,yes,southwest,0.7371827132500122
0.7826086956521738,male,0.49098735539413507,0.4,yes,southeast,0.6885853410799492
0.19565217391304346,male,0.3857949959644874,0.6000000000000001,no,southwest,0.05010283388964872
0.6956521739130435,male,0.42682270648372334,0.0,yes,northeast,0.6380879561850753
0.8043478260869565,female,0.25302663438256645,0.6000000000000001,no,northeast,0.19035488718639804
0.8260869565217392,male,0.4753833736884584,0.0,yes,northwest,0.683165164911098
0.4347826086956522,female,0.6507936507936507,0.0,no,southeast,0.0683033576878188
0.7173913043478262,male,0.22746838848533757,0.8,no,northwest,0.1659771098905574
0.02173913043478265,male,0.42937853107344637,0.0,yes,northwest,0.5208167748406476
0.8695652173913044,female,0.24858757062146886,0.0,no,southwest,0.17103804313162305
0.043478260869565244,female,0.2927091740651062,0.2,yes,southeast,0.25480865323676977
0.7391304347826086,male,0.22491256389561476,0.6000000000000001,yes,northeast,0.3790664164140596
0.02173913043478265,male,0.5648372343287597,0.0,yes,northwest,0.5602289158721017
0.7608695652173914,female,0.5945655098197471,0.6000000000000001,no,southeast,0.30872418421725006
0.6086956521739131,male,0.7099811676082863,0.6000000000000001,yes,southeast,0.7187596144826653
0.4782608695652174,male,0.10330912025827277,0.2,yes,southeast,0.25631314765549984
0.8913043478260869,female,0.44215765402206086,0.6000000000000001,no,northeast,0.21498913009789816
0.5869565217391305,male,0.38310465429109486,0.2,no,southwest,0.10086711800091375
0.673913043478261,male,0.26580575733118106,0.2,no,northeast,0.1302600964368849
0.0,male,0.36077481840193704,0.2,no,southeast,0.009538327076963086
0.6956521739130435,male,0.4907183212267958,0.4,yes,southwest,0.6661760146406673
0.5,male,0.5673930589184826,0.4,no,northwest,0.09806816274183286
0.6956521739130435,male,0.30925477535647017,0.2,no,northeast,0.1356102893465485
0.15217391304347827,male,0.3118105999461931,0.0,no,northwest,0.022367564900852583
0.6304347826086956,female,0.2862523540489642,0.4,no,northeast,0.13717742128430427
0.02173913043478265,male,0.1252354048964217,0.4,no,northwest,0.0268453753465245
0.08695652173913049,female,0.22437449556093625,0.0,no,southwest,0.016418497036563135
0.8913043478260869,male,0.42588108689803594,0.4,no,southeast,0.1884627246028552
0.7173913043478262,female,0.15065913370998107,0.2,no,southeast,0.1394007830518469
0.4782608695652174,female,0.3271455474845305,0.2,yes,northeast,0.3385503975520242
0.7826086956521738,male,0.6619585687382297,0.6000000000000001,yes,northeast,0.757037494699812
0.26086956521739135,male,0.314366424535916,0.2,no,northeast,0.04972585072801771
0.8043478260869565,female,0.44215765402206086,0.2,no,northeast,0.1717075565880127
0.7391304347826086,female,0.4100080710250201,0.0,no,southwest,0.13574209685778812
0.6086956521739131,male,0.2867904223836427,0.2,no,southeast,0.10567260480387167
0.6086956521739131,female,0.8638687113263384,0.4,no,northeast,0.13266150381391462
0.9782608695652173,female,0.2760290556900725,0.0,no,northwest,0.20965079061423214
0.8913043478260869,female,0.5597255851493139,0.2,yes,northeast,0.7466240540503354
0.7391304347826086,male,0.2808716707021791,0.6000000000000001,no,southeast,0.3969915585973609
0.21739130434782616,female,0.46919558783965554,0.0,no,southwest,0.03272452379986779
0.23913043478260876,male,0.3680387409200968,0.2,no,northeast,0.30576816787128874
0.15217391304347827,male,0.7958030669895075,0.4,yes,southeast,0.6542906262134642
0.08695652173913049,female,0.34597793919827813,0.0,no,southeast,0.016518783469175267
0.15217391304347827,male,0.2916330373957492,0.6000000000000001,no,southwest,0.0444424159432528
0.0,male,0.18913101963949408,0.0,no,northeast,0.009300999971633661
0.02173913043478265,male,0.3158461124562819,0.0,yes,southwest,0.24223978215608336
0.6304347826086956,male,0.2542372881355932,0.2,yes,southeast,0.33291754768001613
0.28260869565217395,male,0.49582997040624155,0.6000000000000001,yes,northwest,0.6005642386245329
0.6521739130434783,female,0.34759214420231366,0.2,no,northwest,0.12973358149222897
0.3913043478260869,male,0.3118105999461931,0.6000000000000001,no,northeast,0.08978449191538733
0.7608695652173914,female,0.17890772128060262,0.6000000000000001,yes,northeast,0.37912305140029995
0.8260869565217392,female,0.5797686306160881,0.4,no,southeast,0.17787534218960127
0.21739130434782616,female,0.45843422114608545,0.4,no,southeast,0.05151895595759346
0.8478260869565217,female,0.5929513048157116,0.4,no,southwest,0.1839521001516694
0.23913043478260876,male,0.46771589991928963,0.4,no,northwest,0.29243260056461023
0.21739130434782616,female,0.3104654291094968,0.4,no,southwest,0.30416978493296626
0.26086956521739135,female,0.46731234866828075,0.2,no,southeast,0.04835155165243447
0.8695652173913044,male,0.508609093354856,0.0,no,northeast,0.1727529167073382
0.5,female,0.4600484261501211,0.4,no,northwest,0.10578508305816031
0.6956521739130435,male,0.2862523540489642,0.0,no,southwest,0.1168837845346404
0.02173913043478265,female,0.23513586225450622,0.0,no,southwest,0.009824681650581832
0.5434782608695652,male,0.5383373688458434,0.6000000000000001,yes,southeast,0.6544866355256415
0.673913043478261,male,0.5353779930051116,0.0,no,southeast,0.11177487811936992
0.19565217391304346,female,0.4153887543718051,0.0,yes,southwest,0.5381927736240935
0.7391304347826086,male,0.4651600753295668,0.0,no,northeast,0.13728801441926847
0.6956521739130435,male,0.4370460048426149,0.0,no,northwest,0.12312161325314266
0.7826086956521738,male,0.45238095238095233,0.0,no,northeast,0.14865772215026146
0.5652173913043479,female,0.314366424535916,0.0,no,northwest,0.10055013622404574
0.30434782608695654,male,0.5750605326876512,0.2,no,northeast,0.05659721601514229
0.34782608695652173,male,0.25047080979284364,0.2,no,northwest,0.06022292858308396
0.17391304347826086,female,0.3680387409200968,0.8,no,northeast,0.37590315969065546
0.34782608695652173,male,0.39924670433145004,0.0,yes,southwest,0.5486122798564935
0.8478260869565217,male,0.6721818670971214,0.0,no,northeast,0.16671456825103095
0.23913043478260876,male,0.3023944040893193,0.0,no,southwest,0.027841298570713338
0.4782608695652174,male,0.4881624966370728,0.2,no,northeast,0.08744546666441812
0.19565217391304346,female,0.1950497713209577,0.2,no,southeast,0.038947666624767695
0.5869565217391305,male,0.5520581113801452,0.4,yes,northwest,0.6646382967895762
1.0,female,0.4799569545332256,0.2,yes,southwest,0.747122687266118
0.7391304347826086,male,0.5579768630616089,0.0,no,southwest,0.12805867930987755
0.9347826086956521,female,0.5495022867904222,0.2,yes,northeast,0.7565328509702138
0.7391304347826086,male,0.30669895076674736,0.0,yes,northwest,0.3714650534334574
0.9347826086956521,female,0.4089319343556631,0.0,no,northwest,0.1964476542968695
0.8260869565217392,female,0.34503631961259074,0.0,no,northeast,0.16818433241890507
0.5434782608695652,female,0.531611514662362,0.4,no,northeast,0.28767946644634856
1.0,male,0.49878934624697335,0.0,no,southwest,0.2027329964822392
0.9130434782608696,male,0.2631154156577884,0.0,no,southeast,0.17591315324930812
0.9565217391304348,male,0.3118105999461931,0.2,no,northwest,0.20456645459842043
0.6956521739130435,male,0.43960182943233783,0.2,yes,northeast,0.6512077362291099
0.6086956521739131,female,0.3163841807909604,0.2,no,southeast,0.11350245829320707
0.13043478260869568,female,0.31315577078288936,0.0,no,southwest,0.2846569489646598
0.9565217391304348,male,0.3782620392789884,0.0,no,northwest,0.1952196036085022
0.9130434782608696,female,0.3118105999461931,0.0,no,northeast,0.19306464086565975
0.9782608695652173,male,0.5597255851493139,0.0,no,northeast,0.20527171987752685
0.673913043478261,female,0.6863061608824319,0.8,no,southeast,0.157311410295212
0.34782608695652173,female,0.35781544256120523,0.6000000000000001,no,southeast,0.08080674122360841
0.32608695652173914,male,0.5324186171643799,0.4,no,southeast,0.06014704814070928
0.6086956521739131,male,0.46771589991928963,0.2,no,northeast,0.11512769532295916
0.3913043478260869,female,0.37557169760559594,0.2,no,southeast,0.06953333499686733
0.02173913043478265,male,0.31947807371536185,0.0,no,northwest,0.008202260328271123
0.8478260869565217,female,0.19424266881893992,0.0,no,northwest,0.17093344694272308
0.6956521739130435,female,0.25934893731503905,0.0,no,southwest,0.1246670447698861
0.26086956521739135,female,0.3158461124562819,0.0,no,southwest,0.03882498382531306
0.32608695652173914,male,0.5188323917137475,0.0,no,northeast,0.1801000096536785
0.0,female,0.6004842615012107,0.0,no,southeast,0.2076849822767602
